GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",150664,18316
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",102356,18765
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",129500,17910
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",79063,16918
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",143897,18946
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",130060,14751
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",118015,11682
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",158203,25654
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",157500,17658
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",96450,15178
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",126546,10996
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",131774,19386
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",146389,21764
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",130134,14070
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",77188,18619
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",79688,10730
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",177107,15558
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",165500,12559
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",146250,20731
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",104375,16170
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",200278,53027
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",155885,20930
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",180972,18158
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",226181,38393
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",85840,10574
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",102292,10502
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",93333,13094
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",60056,4536
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",73482,18995
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",55385,17812
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",70379,9980
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",54667,10164
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",59545,16139
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",82798,10375
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",51364,17077
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",76250,26433
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",95320,8925
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",91042,13315
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",81307,9446
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",102538,16537
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",95000,11897
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",74021,12143
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",87423,10430
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",76821,11549
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",78023,13181
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",89063,18228
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",89267,35687
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",166375,31227
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",176042,52659
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",167305,34091
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",98646,18683
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",175370,17045
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",116489,20911
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",85906,11271
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",150806,26575
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",184625,22394
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",203380,43747
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",128523,22603
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",107672,9819
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",105990,11128
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",123472,17957
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",107571,8175
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",107359,11960
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",114396,13106
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",73750,18835
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",82535,18427
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",69801,15616
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",102434,16038
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",31250,6999
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",31580,6865
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",61092,10253
