GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",423,56,0,12,10,12,102,43,104,42,66,41,6,9,16,17,34,26,64,44,21,17
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",653,80,22,21,102,58,126,55,87,42,8,12,74,50,38,38,43,38,138,57,15,18
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",2215,145,105,83,133,82,381,150,281,110,349,138,266,115,55,45,136,103,382,137,127,133
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",363,71,0,12,19,16,54,31,74,30,100,46,42,31,11,12,24,22,28,21,11,12
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1066,84,27,26,118,59,197,81,154,58,156,96,61,39,49,34,82,65,157,81,65,61
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",2002,181,49,47,175,103,414,141,275,108,138,89,127,73,143,86,163,97,473,166,45,40
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1676,175,52,43,44,35,378,163,259,111,236,86,162,73,186,97,102,57,257,128,0,17
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1297,140,39,59,170,80,107,61,268,97,120,59,116,67,72,43,81,59,300,117,24,38
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1207,122,0,12,160,82,102,64,223,95,136,74,71,38,124,70,100,56,234,93,57,47
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1494,136,31,31,114,66,234,117,254,124,286,124,118,67,73,72,68,42,217,128,99,74
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",965,122,14,17,78,62,85,58,126,97,171,78,41,37,100,67,169,77,181,87,0,12
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1033,127,0,12,64,43,93,63,127,84,178,94,69,47,56,49,150,102,166,87,130,80
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",787,86,5,8,48,41,87,69,96,48,108,49,94,60,36,42,75,56,238,98,0,12
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",732,119,6,9,25,23,16,12,52,38,60,69,76,49,72,59,43,40,191,86,191,90
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",668,102,69,54,57,45,132,82,102,51,83,56,30,29,0,12,12,17,142,81,41,65
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",801,105,16,20,53,42,21,22,193,82,164,63,94,53,17,14,66,72,125,70,52,46
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",1501,144,44,44,151,75,119,58,248,102,164,77,142,62,56,48,75,45,376,100,126,62
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",601,65,53,35,94,43,67,42,64,31,36,21,67,34,50,26,35,21,114,48,21,25
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",706,107,35,45,80,60,120,68,68,51,72,44,17,19,69,45,93,48,146,63,6,11
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",748,92,14,17,101,70,141,73,85,74,66,44,31,25,28,25,44,49,176,95,62,67
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",830,71,30,23,43,27,129,63,138,57,36,32,72,38,37,26,87,60,213,71,45,38
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",548,73,36,30,29,21,114,57,108,52,48,25,75,51,58,40,36,23,44,27,0,12
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",665,100,9,15,54,32,30,27,64,38,51,27,88,62,92,55,111,51,150,87,16,17
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1332,123,40,41,74,46,169,71,222,81,203,84,145,78,77,65,74,49,254,103,74,53
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",816,83,38,45,84,50,76,37,78,36,81,40,89,47,5,8,55,52,263,93,47,30
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",284,25,4,6,11,14,49,37,3,6,32,29,34,28,25,26,13,18,106,49,7,10
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1019,119,30,39,64,37,129,61,141,75,206,78,63,42,31,30,130,70,178,64,47,37
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",911,108,34,31,93,53,151,66,121,50,134,51,86,71,63,35,54,44,153,73,22,24
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",710,101,22,34,24,23,97,48,68,39,88,66,69,49,81,43,82,58,159,73,20,22
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",838,123,38,53,76,59,92,55,95,44,174,112,94,66,64,44,29,24,162,84,14,21
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",878,105,35,25,47,41,112,68,147,67,112,81,64,51,34,32,112,63,170,84,45,33
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1141,116,32,31,121,55,107,52,65,44,122,69,62,34,68,38,112,48,374,101,78,49
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1873,213,12,19,148,117,234,121,200,114,309,116,123,60,108,55,131,94,535,170,73,81
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1287,127,77,62,102,74,53,37,73,41,96,48,114,65,108,55,66,37,512,129,86,53
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1137,129,14,16,75,49,129,79,149,61,213,89,62,39,46,44,91,49,284,104,74,55
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",734,120,56,50,50,35,126,70,67,39,98,54,67,41,36,30,67,60,131,64,36,28
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",340,93,41,49,39,50,50,50,30,25,10,14,16,13,7,11,36,35,104,61,7,12
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",943,115,62,56,64,42,52,60,150,59,138,77,64,42,38,43,22,21,298,119,55,57
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",242,59,15,15,30,21,42,29,14,15,29,20,35,22,13,15,5,9,55,32,4,6
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",762,87,39,35,47,36,82,53,172,79,93,58,38,33,36,28,100,79,116,59,39,32
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1414,193,34,52,71,70,314,169,232,125,116,71,155,153,58,69,117,85,283,130,34,38
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",561,95,40,31,91,60,58,46,71,37,60,58,94,66,38,31,11,15,90,52,8,12
