GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",4200,22,4158,51,3911,130,0,12,0,12,204,116,0,12,0,12,43,30,0,12,43,30,42,47,42,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",4274,144,4201,152,3968,189,73,65,0,12,79,68,0,12,0,12,81,60,0,12,81,60,73,51,45,45,0,12,0,12,0,12,0,12,9,13,19,23,6,10,13,21
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",5746,208,5606,244,5375,268,29,33,0,17,137,119,50,77,15,25,0,17,0,17,0,17,140,100,81,62,0,17,0,17,0,17,0,17,59,74,0,17,0,17,0,17
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",3988,215,3842,221,3744,264,0,12,0,12,74,114,0,12,0,12,24,36,0,12,24,36,146,106,94,76,0,12,0,12,0,12,0,12,16,24,36,55,36,55,0,12
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",5102,26,5075,36,3981,209,19,24,0,17,995,176,0,17,10,17,70,72,0,17,70,72,27,30,27,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",7404,17,6299,458,5300,551,622,238,2,4,64,49,0,17,18,22,293,165,0,17,293,165,1105,459,200,111,67,59,0,17,0,17,13,20,591,359,234,162,135,113,99,130
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",6432,545,4357,563,2525,320,395,144,6,9,1095,373,0,17,235,191,101,71,32,28,69,65,2075,417,873,336,20,25,0,17,0,17,13,26,1129,369,40,33,19,20,21,27
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",4873,448,4504,451,3593,450,113,74,0,12,649,228,3,5,30,33,116,89,0,12,116,89,369,224,355,223,0,12,0,12,0,12,0,12,14,14,0,12,0,12,0,12
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",5569,563,5208,610,3674,574,133,141,0,17,1261,283,0,17,0,17,140,168,0,17,140,168,361,313,310,298,0,17,0,17,19,27,0,17,32,44,0,17,0,17,0,17
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts",4336,307,4119,283,3364,293,1,4,0,12,622,186,0,12,0,12,132,69,7,13,125,67,217,124,192,124,1,3,0,12,0,12,0,12,24,22,0,12,0,12,0,12
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",5775,401,5352,399,4478,423,102,111,0,17,734,260,0,17,22,35,16,26,0,17,16,26,423,213,337,197,0,17,0,17,0,17,0,17,19,28,67,83,0,17,67,83
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts",5185,532,4982,532,3943,564,72,66,0,17,828,319,0,17,18,29,121,83,0,17,121,83,203,130,98,98,24,36,0,17,0,17,0,17,30,35,51,48,37,46,14,24
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts",5270,418,4947,394,3952,408,36,47,19,29,760,346,0,17,0,17,180,128,0,17,180,128,323,184,231,162,20,33,0,17,0,17,0,17,72,84,0,17,0,17,0,17
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",3392,326,3277,285,2564,277,32,29,0,12,596,185,0,12,0,12,85,59,0,12,85,59,115,100,61,68,0,12,0,12,0,12,0,12,54,66,0,12,0,12,0,12
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",5314,511,5014,486,3851,400,77,51,0,17,906,320,0,17,0,17,180,148,0,17,180,148,300,161,140,117,20,37,0,17,38,39,0,17,102,98,0,17,0,17,0,17
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",4100,352,3678,365,2391,345,361,261,0,12,848,272,0,12,0,12,78,51,23,35,55,46,422,211,363,206,30,33,0,12,0,12,0,12,28,32,1,3,1,3,0,12
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",3131,296,2982,281,2319,288,240,173,0,12,373,173,0,12,20,34,30,44,0,12,30,44,149,100,102,75,0,12,10,16,0,12,0,12,37,59,0,12,0,12,0,12
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",4719,331,4478,321,3884,323,39,43,5,9,433,112,0,12,6,10,111,70,46,38,65,64,241,125,135,91,0,12,0,12,56,71,0,12,50,65,0,12,0,12,0,12
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",7352,644,7166,648,5310,499,285,156,0,17,1514,584,0,17,15,21,42,41,8,10,34,43,186,136,138,132,5,9,0,17,0,17,0,17,15,17,28,33,0,17,28,33
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",3719,218,3623,216,3134,276,312,224,0,12,116,87,0,12,11,19,50,46,0,12,50,46,96,100,96,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",4007,267,3607,249,3011,285,297,109,0,12,229,144,0,12,32,55,38,41,0,12,38,41,400,184,219,89,24,38,0,12,0,12,0,12,157,168,0,12,0,12,0,12
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",2146,138,1933,132,1708,171,172,161,5,8,34,23,0,12,0,12,14,20,0,12,14,20,213,142,74,69,22,33,11,17,0,12,0,12,74,81,32,35,0,12,32,35
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts",4361,215,4193,232,3813,241,47,61,22,36,215,128,0,12,6,9,90,58,0,12,90,58,168,130,77,83,84,94,0,12,0,12,0,12,7,12,0,12,0,12,0,12
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",6303,281,5783,321,4924,395,432,308,0,17,346,206,0,17,0,17,81,106,14,23,67,105,520,279,417,249,0,17,0,17,0,17,0,17,67,63,36,60,36,60,0,17
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",4575,347,4439,357,4114,387,127,71,0,12,41,37,0,12,11,10,146,122,0,12,146,122,136,73,85,65,11,16,0,12,0,12,0,12,40,26,0,12,0,12,0,12
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",6749,240,6484,300,6047,354,52,61,0,17,314,148,0,17,0,17,71,80,40,61,31,52,265,201,265,201,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",4159,246,4108,249,3861,276,12,20,0,12,123,71,0,12,0,12,112,95,0,12,112,95,51,47,51,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",6768,344,6594,349,5592,387,172,106,0,17,592,199,0,17,0,17,238,153,47,52,191,149,174,141,7,11,51,82,0,17,0,17,0,17,46,51,70,89,54,65,16,26
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts",6125,346,5977,320,4888,395,258,240,0,17,637,152,0,17,0,17,194,134,0,17,194,134,148,138,144,137,0,17,0,17,0,17,0,17,4,8,0,17,0,17,0,17
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts",4177,231,3949,257,2817,365,96,105,0,12,928,372,0,12,35,43,73,54,0,12,73,54,228,138,176,122,0,12,0,12,0,12,0,12,42,68,10,16,10,16,0,12
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",3813,206,3747,213,3559,237,3,7,0,12,108,82,0,12,0,12,77,56,0,12,77,56,66,74,66,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",5013,323,4773,300,4072,276,173,86,0,12,364,146,11,23,0,12,153,80,36,35,117,72,240,118,116,68,1,3,0,12,0,12,0,12,112,79,11,18,11,18,0,12
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",5401,242,5299,262,4603,282,26,32,0,17,615,116,0,17,0,17,55,76,0,17,55,76,102,94,102,94,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",3587,245,3374,263,2906,248,9,7,23,35,323,116,0,12,27,39,86,70,0,12,86,70,213,142,193,129,0,12,0,12,0,12,0,12,12,18,8,13,8,13,0,12
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",6867,421,6305,444,5067,353,278,130,0,17,779,208,0,17,3,6,178,68,21,18,157,64,562,189,411,162,1,4,0,17,0,17,0,17,105,95,45,31,24,19,21,25
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",5727,46,5565,122,4823,293,204,229,9,15,453,119,0,17,0,17,76,77,0,17,76,77,162,113,149,111,0,17,0,17,0,17,0,17,0,17,13,20,0,17,13,20
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",5635,231,5580,226,5243,302,8,17,0,17,261,161,0,17,0,17,68,62,0,17,68,62,55,60,38,47,0,17,17,26,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",6601,230,6123,329,5905,428,0,17,0,17,159,184,0,17,32,53,27,42,0,17,27,42,478,338,121,90,0,17,0,17,0,17,0,17,357,331,0,17,0,17,0,17
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",8007,16,7721,182,7458,266,4,9,0,17,228,191,0,17,0,17,31,47,0,17,31,47,286,184,230,157,0,17,0,17,0,17,0,17,37,41,19,30,19,30,0,17
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",8130,191,7646,351,7133,410,21,40,0,17,331,180,0,17,0,17,161,88,0,17,161,88,484,340,469,336,0,17,0,17,0,17,0,17,0,17,15,25,15,25,0,17
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",4835,193,4825,194,4568,222,37,50,0,12,176,115,0,12,8,13,36,36,0,12,36,36,10,16,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",6416,233,5913,204,4933,220,820,204,12,14,47,42,0,17,47,26,54,43,21,28,33,33,503,127,122,56,33,42,5,9,0,17,0,17,341,123,2,5,2,5,0,17
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",5113,229,5064,233,4942,232,20,22,0,17,87,85,0,17,0,17,15,24,0,17,15,24,49,43,42,43,0,17,0,17,0,17,0,17,7,11,0,17,0,17,0,17
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",5791,319,5740,314,5513,390,45,57,0,17,85,94,0,17,15,22,82,72,0,17,82,72,51,59,50,59,0,17,0,17,0,17,0,17,0,17,1,3,1,3,0,17
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",4694,233,4617,229,4217,287,81,63,0,12,264,179,0,12,12,21,43,45,0,12,43,45,77,63,42,46,0,12,7,11,0,12,0,12,28,43,0,12,0,12,0,12
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",6644,343,6372,436,5923,503,101,99,0,17,331,211,0,17,0,17,17,28,0,17,17,28,272,273,272,273,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",8115,376,8010,391,7307,402,426,346,0,17,183,185,0,17,3,7,91,84,38,60,53,57,105,101,105,101,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",7114,350,7008,371,6249,425,46,72,0,17,498,139,0,17,0,17,215,206,0,17,215,206,106,84,69,72,0,17,0,17,0,17,0,17,37,43,0,17,0,17,0,17
1400000US25021411301,25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",5369,262,5336,255,5181,277,96,103,0,17,0,17,0,17,0,17,59,82,0,17,59,82,33,36,33,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021411302,25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",3973,231,3748,215,3398,234,90,73,4,6,211,125,0,12,0,12,45,52,22,38,23,35,225,100,94,67,6,11,0,12,0,12,0,12,89,60,36,46,0,12,36,46
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",6305,190,6110,263,5704,295,0,17,0,17,344,108,0,17,0,17,62,78,0,17,62,78,195,164,195,164,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",3517,199,3469,207,3285,232,14,18,0,12,131,82,0,12,0,12,39,48,0,12,39,48,48,55,48,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",4987,189,4823,236,4241,256,36,40,0,12,490,121,0,12,0,12,56,61,0,12,56,61,164,146,148,131,0,12,0,12,0,12,0,12,0,12,16,26,0,12,16,26
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",6000,270,5769,305,5251,392,134,121,0,17,243,222,0,17,66,71,75,82,0,17,75,82,231,136,200,125,0,17,0,17,0,17,0,17,31,49,0,17,0,17,0,17
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",5985,380,5967,384,5598,408,76,106,0,17,227,191,0,17,0,17,66,62,0,17,66,62,18,30,1,9,0,17,0,17,0,17,0,17,17,29,0,17,0,17,0,17
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",5078,271,4773,289,4449,331,124,98,0,17,105,72,0,17,27,41,68,63,0,17,68,63,305,202,230,192,0,17,0,17,0,17,0,17,75,67,0,17,0,17,0,17
1400000US25021413401,25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",2988,166,2806,185,2703,194,60,60,0,12,0,12,0,12,10,17,33,45,0,12,33,45,182,127,107,89,69,84,0,12,0,12,0,12,6,16,0,12,0,12,0,12
1400000US25021413402,25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",4469,326,4367,327,2892,309,256,193,0,12,830,250,0,12,256,284,133,103,0,12,133,103,102,123,102,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",4324,317,3793,323,2636,376,508,317,0,12,398,293,0,12,203,141,48,55,0,12,48,55,531,392,105,91,27,45,4,6,0,12,16,25,379,386,0,12,0,12,0,12
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",5327,243,5136,231,3931,218,78,91,0,17,887,165,0,17,0,17,240,147,0,17,240,147,191,108,81,70,54,78,0,17,14,22,0,17,42,48,0,17,0,17,0,17
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts",7398,237,7190,244,5102,554,370,233,0,17,1708,511,0,17,0,17,10,17,0,17,10,17,208,136,149,129,39,41,18,29,0,17,0,17,2,6,0,17,0,17,0,17
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",5154,230,5102,230,4270,290,210,144,0,17,364,117,0,17,29,42,229,147,29,45,200,144,52,48,52,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",4757,220,4534,264,3732,305,300,200,0,12,366,87,0,12,20,31,116,104,0,12,116,104,223,163,120,94,0,12,0,12,0,12,0,12,47,51,56,90,56,90,0,12
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",8055,360,7693,513,6443,603,564,303,0,17,531,195,0,17,0,17,155,80,39,33,116,71,362,311,340,308,0,17,0,17,0,17,0,17,0,17,22,35,0,17,22,35
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",5600,352,5307,390,4457,397,506,176,0,17,270,100,0,17,0,17,74,73,0,17,74,73,293,188,257,182,0,17,0,17,0,17,0,17,36,57,0,17,0,17,0,17
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",3624,204,3624,204,3295,250,19,31,0,12,310,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021416101,25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",5559,267,5429,278,4788,316,215,154,0,17,417,106,0,17,0,17,9,16,0,17,9,16,130,132,130,132,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021416102,25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",4053,388,3908,365,3139,402,315,178,9,18,328,124,0,12,19,30,98,54,26,33,72,41,145,87,44,30,60,73,0,12,0,12,0,12,23,20,18,23,18,23,0,12
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",6582,408,6219,366,3432,332,2210,422,0,17,322,145,0,17,37,44,218,130,52,84,166,83,363,209,224,176,9,14,0,17,0,17,0,17,93,111,37,39,8,16,29,35
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",4776,277,4431,308,3359,324,852,207,0,12,103,72,0,12,0,12,117,75,0,12,117,75,345,265,250,242,37,57,0,12,26,39,0,12,0,12,32,51,32,51,0,12
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",6234,311,5972,386,5529,394,29,35,0,17,379,163,0,17,16,27,19,32,19,32,0,17,262,268,262,268,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",4502,381,4432,367,2946,344,95,108,0,12,1189,318,0,12,13,20,189,174,0,12,189,174,70,77,69,77,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",8069,563,7942,550,4022,530,575,471,0,17,3120,456,0,17,0,17,225,152,0,17,225,152,127,105,69,80,0,17,0,17,0,17,0,17,0,17,58,71,0,17,58,71
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",2902,218,2797,221,2230,250,159,123,0,12,408,102,0,12,0,12,0,12,0,12,0,12,105,67,93,65,0,12,5,8,7,13,0,12,0,12,0,12,0,12,0,12
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",2309,228,2252,225,2155,231,48,51,0,12,49,49,0,12,0,12,0,12,0,12,0,12,57,67,0,12,17,25,0,12,0,12,0,12,32,50,8,13,8,13,0,12
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",4908,420,4773,449,2863,323,19,30,0,17,1733,404,0,17,0,17,158,115,59,92,99,74,135,112,0,17,28,44,0,17,12,21,0,17,95,99,0,17,0,17,0,17
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",4838,415,4817,417,1899,288,264,188,61,83,2311,380,0,12,16,24,266,155,12,19,254,151,21,33,0,12,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",5466,427,5360,428,3352,334,202,226,0,17,1703,418,0,17,8,17,95,74,20,26,75,70,106,88,85,80,5,10,0,17,0,17,0,17,5,10,11,17,4,9,7,14
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",5022,366,5000,366,3250,279,64,57,0,17,1572,336,0,17,19,29,95,118,0,17,95,118,22,27,0,17,6,11,1,2,0,17,0,17,15,24,0,17,0,17,0,17
1400000US25021417701,25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",5417,470,5371,463,3345,594,134,118,0,17,1892,533,0,17,0,17,0,17,0,17,0,17,46,71,46,71,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021417702,25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",2908,229,2835,244,2149,345,427,269,0,12,238,159,0,12,6,12,15,19,0,12,15,19,73,92,65,89,0,12,0,12,0,12,0,12,4,9,4,11,0,12,4,11
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",4804,263,4633,251,4377,284,64,72,0,12,149,96,0,12,0,12,43,69,0,12,43,69,171,126,150,121,0,12,0,12,0,12,0,12,0,12,21,37,0,12,21,37
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",3034,255,2918,255,1346,219,203,128,0,12,1225,235,0,12,0,12,144,95,0,12,144,95,116,104,111,104,0,12,0,12,0,12,0,12,0,12,5,8,0,12,5,8
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",6433,401,6165,400,4382,439,536,325,0,17,1192,281,0,17,0,17,55,61,0,17,55,61,268,191,128,104,38,59,0,17,0,17,0,17,102,157,0,17,0,17,0,17
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",3607,298,3511,290,2454,333,199,158,0,12,788,107,11,19,38,62,21,31,0,12,21,31,96,104,23,27,0,12,0,12,0,12,0,12,73,100,0,12,0,12,0,12
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",6706,406,6514,432,3889,357,308,147,62,58,2080,339,0,17,43,54,132,97,76,81,56,53,192,147,173,144,19,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25021418003,25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",2729,350,2487,372,1494,252,116,107,0,12,839,356,0,12,9,16,29,52,0,12,29,52,242,162,236,163,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12
1400000US25021418004,25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",4366,346,4246,333,2794,338,240,138,19,34,956,195,0,12,28,33,209,126,0,12,209,126,120,93,66,67,54,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021418101,25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",4881,452,4779,462,3211,406,470,339,0,12,1098,406,0,12,0,12,0,12,0,12,0,12,102,76,71,60,31,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021418102,25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",3256,299,2871,291,2067,299,233,124,27,43,415,132,0,12,0,12,129,119,12,19,117,119,385,178,321,182,0,12,0,12,0,12,0,12,64,81,0,12,0,12,0,12
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",6763,515,6365,496,4486,458,674,286,0,17,989,192,0,17,10,18,206,157,112,118,94,86,398,280,100,122,28,38,0,17,0,17,0,17,211,228,59,71,45,65,14,24
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",5599,276,5460,273,4726,350,342,232,0,17,329,131,0,17,0,17,63,58,0,17,63,58,139,123,107,111,0,17,0,17,0,17,0,17,13,21,19,31,19,31,0,17
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",5382,301,5134,302,4257,295,335,180,0,17,462,161,0,17,0,17,80,78,0,17,80,78,248,212,236,218,0,17,0,17,0,17,0,17,12,26,0,17,0,17,0,17
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",3938,236,3823,234,2815,284,460,297,0,12,295,103,0,12,159,167,94,109,6,9,88,109,115,79,32,32,31,49,0,12,0,12,0,12,52,60,0,12,0,12,0,12
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",3445,371,3400,371,3073,351,0,12,0,12,222,179,0,12,10,16,95,99,11,16,84,97,45,58,45,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",2981,205,2908,216,2472,253,113,130,0,12,283,176,0,12,0,12,40,38,0,12,40,38,73,88,73,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts",7158,453,6927,479,5767,368,418,462,11,19,612,200,0,17,0,17,119,90,0,17,119,90,231,172,166,169,0,17,0,17,0,17,0,17,65,74,0,17,0,17,0,17
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",3684,195,3668,195,3177,185,0,12,0,12,411,105,0,12,39,59,41,41,13,20,28,37,16,27,16,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",4356,235,4231,218,3866,229,40,35,0,12,235,101,0,12,29,46,61,49,0,12,61,49,125,102,93,102,0,12,0,12,0,12,0,12,23,28,9,14,0,12,9,14
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",8007,495,7629,449,3461,329,2848,415,13,23,1149,321,0,17,0,17,158,114,64,58,94,91,378,250,204,219,111,122,0,17,23,38,0,17,40,70,0,17,0,17,0,17
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",3450,251,3276,265,1330,213,1405,338,14,23,420,292,0,12,37,53,70,64,26,54,44,39,174,139,120,107,8,12,10,16,0,12,0,12,36,78,0,12,0,12,0,12
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",6613,519,6319,592,2383,426,2941,493,0,17,753,303,0,17,92,117,150,97,10,16,140,95,294,223,0,17,119,144,0,17,0,17,0,17,175,163,0,17,0,17,0,17
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",6560,518,5748,608,2783,344,2104,439,0,17,629,282,0,17,0,17,232,199,45,72,187,181,812,453,551,365,154,201,0,17,0,17,0,17,32,52,75,127,0,17,75,127
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",8505,610,7920,643,2539,367,4401,671,0,17,688,220,0,17,146,186,146,90,33,37,113,74,585,273,210,157,197,128,0,17,0,17,0,17,178,175,0,17,0,17,0,17
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",5353,325,4759,492,3960,537,579,169,0,17,102,94,0,17,9,16,109,96,0,17,109,96,594,447,486,413,69,123,18,30,0,17,0,17,0,17,21,37,0,17,21,37
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",5572,325,5257,346,4715,388,252,128,0,17,195,131,0,17,55,85,40,47,0,17,40,47,315,253,266,241,0,17,0,17,0,17,0,17,49,75,0,17,0,17,0,17
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",5951,362,5827,352,4979,342,263,193,19,32,436,374,0,17,49,63,81,72,8,11,73,68,124,93,123,93,0,17,0,17,0,17,0,17,1,3,0,17,0,17,0,17
