Var1,GEOid2,areaLand,Perc_Water,Pop_2009,PopDen_2009,Pop_Black_2009,Pop_Hispanic_2009,Pop_WhiteNH_2009,Pop_NonWhite_2009,Perc_NonWhite_2009,Perc_Black_2009,Perc_Hispanic_2009,Pop_2014,PopDen_2014,Pop_Black_2014,Pop_Hispanic_2014,Pop_WhiteNH_2014,Pop_NonWhite_2014,Perc_NonWhite_2014,Perc_Black_2014,Perc_Hispanic_2014,PopDen_Change,IncMedian_2009,MedianRent_2009,IncMedian_2014,MedianRent_2014,Perc_RentBurdened_2009,Perc_RentBurdened_2014,Perc_RentBurdened_Change,HousingUnits_2009,OwnedUnits_2009,RentedUnits_2009,Perc_UnitsOwned_2009,HousingUnits_2014,OwnedUnits_2014,RentedUnits_2014,Perc_UnitsOwned_2014,NewArrivalOwner_2014,DisplacedOwner_2014,NewArrivalRenter_2014,DisplacedRenter_2014,Displaced_2014,NewArrival_2014,Displaced_Density_2014,NewArrival_Density_2014,Perc_OwnerDisplaced,Perc_RenterDisplaced,Perc_OwnerNewArrival,Perc_RenterNewArrival,Perc_Displaced,Perc_NewArrival,IncMedianAbsChange,RentMedianAbsChange,IncMedianPercChange,RentMedianPercChange,Pop_NonWhite_Change,Perc_NonWhite_Change
1400000US25017314102,25017314102,4.89805996043092,0.0438322703011609,6531.987,1333.58657361665,93.1456,0.294,6171.048,360.939,0.0552571522264206,0.0142599181535419,4.50092751256241e-05,7362,1503.04407448542,128,186,5980,1382,0.187720728063026,0.017386579733768,0.0252648736756316,169.457500868768,66885.62507004,1184.60959818,73022,1251,0.527876943571839,0.54639175257732,0.018514809005481,2794.2172,2208.1056,586.1116,0.790241216752942,2842,2260,582,0.79521463757917,194,142.1056,288,292.1116,434.2172,482,88.650854319431,98.4063085984751,0.0643563423778283,0.498389043997764,0.0858407079646018,0.494845360824742,0.155398513759059,0.169598874032372,6136.37492995999,66.3904018199999,0.0917443011638781,0.0560441194482977,1021.061,0.132463575836606
1400000US25017314200,25017314200,11.3960039440927,0.0182945179508671,5536.8736,485.860976107342,305.0452,80.264,5109.6704,427.2032,0.0771560326029476,0.055093401445899,0.0144962673520306,5594,490.873820985271,149,117,5279,315,0.0563103324991062,0.0266356810868788,0.0209152663568109,5.01284487792867,74337.32124856,1055.23584254,71136,1183,0.507727559986958,0.429752066115702,-0.0779754938712556,2026.3472,1628.8608,397.4864,0.803840921239953,1992,1508,484,0.757028112449799,80,200.8608,273,186.4864,387.3472,353,33.9897390260897,30.9757702552379,0.123313668055613,0.469164228008807,0.0530503978779841,0.564049586776859,0.191155395284678,0.177208835341365,-3201.32124856001,127.76415746,-0.0430647916119525,0.121076400468417,-112.2032,-0.0208457001038414
1400000US25017314301,25017314301,17.7208891301879,0.0332140392833055,7936.9663,447.887588579243,116.8892,38.5985,7086.821,850.1453,0.107112121667948,0.0147271886488922,0.00486313013575477,8508,480.111349802783,436,344,7076,1432,0.1683121767748,0.0512458862247297,0.0404325340855665,32.2237612235399,86883.20730762,1113.7833621,79387,1144,0.514835852840862,0.484472049689441,-0.0303638031514205,2897.7477,2458.1909,439.5568,0.848310879515149,3043,2399,644,0.788366743345383,147,206.1909,225,20.5568,226.7477,372,12.7955035627264,20.9921746740286,0.0838791242779395,0.0467671072316479,0.0612755314714464,0.349378881987578,0.0782496350527688,0.122247781794282,-7496.20730762,30.2166378999998,-0.0862791273471157,0.0271297264155817,581.8547,0.0612000551068525
1400000US25017314302,25017314302,18.909271149326,0.026230173533662,3043.1648,160.935065977329,29.796,13.9048,2947.8176,95.3472000000002,0.0313315926892951,0.0097911227154047,0.00456919060052219,3080,162.883062793765,72,95,2633,447,0.14512987012987,0.0233766233766234,0.0308441558441558,1.94799681643536,NaN,NaN,127935,1682,1,0.463414634146341,-0.536585365853659,941.5536,926.6556,14.898,0.984177215189873,964,882,82,0.9149377593361,45,89.6555999999999,44,-23.102,66.5535999999999,89,3.51962798959451,4.70668590540424,0.0967518029352005,0,0.0510204081632653,0.536585365853659,0.0706848765699584,0.0923236514522822,NaN,NaN,NaN,NaN,351.6528,0.113798277440575
1400000US25017315100,25017315100,34.3316796152304,0.0158272395181653,5645.163,164.430143333147,8.2386,108.7396,5268.3061,376.8569,0.066757487782018,0.00145940870086479,0.0192624375948046,6267,182.542773037524,120,220,5595,672,0.107228338918143,0.019147917663954,0.0351045157172491,18.1126297043777,114333.13640356,942.10637964,101389,1597,0.382188245259475,0.294736842105263,-0.0874514031542115,1863.4328,1793.0714,70.3614,0.962240978048685,2254,1874,380,0.831410825199645,136,55.0714,286,-23.6386,31.4328,422,0.915562546088065,12.2918541920912,0.030713445097613,0,0.0725720384204909,0.752631578947368,0.0168682229914597,0.187222715173026,-12944.13640356,654.89362036,-0.113214216024576,0.695137655909144,295.1431,0.0404708511361247
1400000US25017315200,25017315200,17.5716104827763,0.040649853283416,7692.7106,437.792005891571,68.0648,57.0351,7178.5348,514.1758,0.0668393530883639,0.00884796056152171,0.00741417466035964,7646,435.13370658282,334,61,6845,801,0.104760659168193,0.0436829714883599,0.00797802772691603,-2.65829930875066,82241.77223018,1354.43428117,87480,1574,0.528845286493246,0.404795486600846,-0.124049799892399,2854.6069,2179.4758,675.1311,0.763494195995953,3136,2427,709,0.773915816326531,186,-61.5241999999998,295,261.1311,199.6069,481,11.3596246738826,27.3737003487231,0,0.386785766497796,0.0766378244746601,0.41607898448519,0.069924478918621,0.153380102040816,5238.22776981999,219.56571883,0.0636930312634695,0.162108802089927,286.8242,0.0379213060798286
1400000US25017315401,25017315401,1.94085832594283,0.0164585719168842,3150,1622.99326946999,0,17,2781,369,0.117142857142857,0,0.0053968253968254,3734,1923.89106927014,38,80,3297,437,0.117032672737011,0.0101767541510445,0.0214247455811462,300.89779980015,69664.8431,513.5786,66711,842,0.591133004926108,0.60377358490566,0.0126405799795519,1431,1228,203,0.858141160027952,1476,1105,371,0.748644986449865,78,201,138,-30,171,216,88.1053489140851,111.290967049371,0.163680781758958,0,0.0705882352941176,0.371967654986523,0.119496855345912,0.146341463414634,-2953.8431,328.4214,-0.0424007715880436,0.639476411205607,68,-0.000110184405845898
1400000US25017315402,25017315402,18.1659520729357,0.0123928835913531,2921,160.795315779337,0,0,2814,107,0.0366312906538857,0,0,2927,161.125604000726,37,76,2742,185,0.0632046463956269,0.0126409292791254,0.0259651520327981,0.330288221388571,NaN,NaN,108295,1711,0.703703703703704,0.388888888888889,-0.314814814814815,933,906,27,0.971061093247588,1015,979,36,0.964532019704433,44,-29,9,0,-29,53,-1.59639307004477,2.91754595559906,0,0,0.0449438202247191,0.25,0,0.0522167487684729,NaN,NaN,NaN,NaN,78,0.0265733557417413
1400000US25017315403,25017315403,2.92423336559257,0.00361090620760915,1652.1938,565.000666308038,0,0,1615.0858,37.1079999999999,0.0224598349176712,0,0,1645,562.540602728762,5,0,1591,54,0.0328267477203647,0.00303951367781155,0,-2.46006357927672,79692.33554783,1435.33701755,99875,1399,0.4920372114857,0.558139534883721,0.066102323398021,537.9636,474.9078,63.0558,0.882787980450722,567,524,43,0.924162257495591,24,-25.0922,43,63.0558,37.9636,67,12.982411201066,22.9119880746669,0,1,0.0458015267175573,1,0.0705690868304101,0.118165784832451,20182.66445217,-36.3370175499999,0.253257283946167,-0.0253160178450802,16.8920000000001,0.0103669128026935
1400000US25017315500,25017315500,9.53006718393659,0.00426755650137338,7996.9832,839.131880778272,8.9928,138.9952,7423.516,573.467199999999,0.071710442007681,0.00112452405802228,0.0173809543578884,7499,786.877978430199,0,45,7286,213,0.0284037871716229,0,0.00600080010668089,-52.2539023480732,97553.09742416,1596.90895532,80638,1426,0.853051300136532,0.795620437956204,-0.0574308621803276,2545.534,2435.2302,110.3038,0.956667716871981,2705,2568,137,0.949353049907579,152,19.2302000000004,91,64.3038,83.5340000000004,243,8.76531071478711,25.4982462673074,0.00789666619607478,0.582969943011936,0.059190031152648,0.664233576642336,0.0328159042464176,0.0898336414048059,-16915.09742416,-170.90895532,-0.173393750386144,-0.107024858712595,-360.467199999999,-0.0433066548360581
1400000US25017316101,25017316101,8.34837094301057,0.027814167552431,5183.7326,620.927440261855,0,75.8936,4960.0462,223.686400000001,0.0431516085532654,0,0.0146407243305721,4866,582.868206649815,27,145,4452,414,0.0850801479654747,0.00554870530209618,0.0297986025482943,-38.0592336120394,110305.8827,1367.7061,93798,1255,0.314814814814815,0.238938053097345,-0.0758767617174697,1501.8944,1447.97,53.9244,0.964095744680851,1701,1588,113,0.933568489124045,122,-18.03,38,-21.0756,-39.1056,160,-4.6842192646866,19.1654157550289,0,0,0.0768261964735516,0.336283185840708,0,0.0940623162845385,-16507.8827,-112.7061,-0.149655506088435,-0.0824052038665325,190.313599999999,0.0419285394122094
1400000US25017316102,25017316102,7.4407622648699,0.0175069970174541,6525,876.926283588781,178,49,6146,379,0.0580842911877395,0.02727969348659,0.0075095785440613,6953,934.447271998896,0,125,6619,334,0.0480368186394362,0,0.0179778512872142,57.5209884101147,94328.739,1013.932,96150,911,0.389312977099237,0.534516765285996,0.145203788186759,2027,1765,262,0.87074494326591,2318,1811,507,0.781276962899051,104,58,153,-92,-34,257,-4.56942431295303,34.5394720126156,0.0328611898016997,0,0.0574268360022087,0.301775147928994,0,0.110871440897325,1821.261,-102.932,0.0193075940514799,-0.10151765601638,-45,-0.0100474725483033
1400000US25017316201,25017316201,8.29477467765175,0.0141941379335029,3934.7713,474.367472645313,69.084,51.3926,3454.0527,480.7186,0.122171929026726,0.0175573101287996,0.0130611403005811,4150,500.314976750504,26,36,3971,179,0.0431325301204819,0.00626506024096386,0.00867469879518072,25.9475041051907,NaN,NaN,101587,NaN,0.32322004943948,0.522727272727273,0.199507223287792,1280.3665,1230.0828,50.2837,0.960727104309586,1425,1381,44,0.969122807017544,51,-99.9172000000001,13,19.2837,-80.6335000000001,64,-9.72099944043657,7.71570084627283,0,0.383498032165493,0.0369297610427227,0.295454545454545,0,0.0449122807017544,NaN,NaN,NaN,NaN,-301.7186,-0.0790393989062445
1400000US25017316202,25017316202,9.20381464360902,0.0155207862865057,4122.3581,447.896688452163,0,51.6412,3613.8909,508.467200000001,0.123343772584919,0,0.0125271019031559,4434,481.756768437193,92,52,3800,634,0.14298601714028,0.0207487595850248,0.0117275597654488,33.8600799850308,100267.9559,997.4005,112426,1413,1,0.60377358490566,-0.39622641509434,1295.9955,1277.1266,18.8689,0.98544061302682,1487,1434,53,0.964357767316745,46,-110.8734,32,-2.1311,-113.0045,78,-12.2780069325351,8.474746941385,0,0,0.0320781032078103,0.60377358490566,0,0.0524546065904506,12158.0441,415.5995,0.121255529654215,0.416682666591805,125.532799999999,0.0196422445553603
1400000US25017316300,25017316300,16.0654045753301,0.0479308874110603,7574,471.447822212367,101,0,6377,1197,0.158040665434381,0.0133350937417481,0,8093,503.753264479098,234,16,6997,1096,0.135425676510565,0.0289138761892994,0.00197701717533671,32.3054422667308,90102.1855,1314.8053,74330,1380,0.16243654822335,0.392394822006472,0.229958273783122,2827,2039,788,0.72125928546162,3289,2053,1236,0.62420188507145,60,46,740,292,338,800,21.0389970831503,49.7964428003557,0.0225600784698382,0.370558375634518,0.0292255236239649,0.598705501618123,0.11956137247966,0.243235025843722,-15772.1855,65.1947,-0.1750477573044,0.0495850602366754,-101,-0.0226149889238161
1400000US25017316400,25017316400,19.2284494907392,0.0285130359854232,6180,321.398769202707,63,289,5524,656,0.106148867313916,0.0101941747572816,0.0467637540453074,6403,332.996168156138,241,184,5317,1086,0.169607996251757,0.0376386069030142,0.0287365297516789,11.597398953431,100940.2369,1763.36,88906,1765,0.282828282828283,1,0.717171717171717,1817,1718,99,0.945514584479912,1925,1814,111,0.942337662337662,150,54,49,37,91,199,4.73257087337319,10.3492483934205,0.0314318975552969,0.373737373737374,0.0826901874310915,0.441441441441441,0.0500825536598789,0.103376623376623,-12034.2369,1.63999999999987,-0.119221405354162,0.000930042645857835,430,0.0634591289378411
1400000US25017316500,25017316500,25.8683670326597,0.0335834727938718,5700.2894,220.357527508528,215.9352,116.9649,5114.4652,585.8242,0.102770957558751,0.03788144510698,0.0205191160996142,6547,253.089033093361,90,147,5847,700,0.10691919963342,0.0137467542385826,0.0224530319230182,32.7315055848326,81455.1089,1199.0848,99863,1160,0.304347826086956,0.439635535307517,0.135287709220561,2022.3931,1585.5242,436.8689,0.783984181908057,2290,1851,439,0.808296943231441,173,-92.4757999999999,231,228.8689,136.3931,404,5.27258252628777,15.6175300702181,0,0.523884625341836,0.0934629929767693,0.52619589977221,0.067441438561079,0.176419213973799,18407.8911,-39.0848000000001,0.225988171258832,-0.0325955261879728,114.1758,0.00414824207466859
1400000US25017317101,25017317101,12.0403313403789,0.033924252416602,5588,464.106829125197,0,74,5237,351,0.0628131710808876,0,0.0132426628489621,6081,505.052546154317,0,291,5253,828,0.136161815490873,0,0.0478539713862852,40.9457170291199,78709.7778,1097.6916,90298,1013,0.480392156862745,0.572139303482587,0.0917471466198419,2649,1935,714,0.730464326160815,2764,2161,603,0.781837916063676,261,35,257,368,403,518,33.4708396810047,43.0220718480408,0.0180878552971576,0.515406162464986,0.120777417862101,0.42620232172471,0.152132880332201,0.187409551374819,11588.2222,-84.6916000000001,0.147227225433738,-0.0771542753902828,477,0.0733486444099856
1400000US25017317102,25017317102,25.3037106684218,0.01698022479203,4165.0718,164.60320205913,0.464,112.4112,3700.7644,464.307400000001,0.111476445616136,0.00011140264136623,0.0269890185326457,4434,175.231216405485,0,192,3594,840,0.189445196211096,0,0.0433017591339648,10.6280143463549,91237.43314128,1371.59607216,89241,1321,0.267388493765039,0.494279176201373,0.226890682436334,1584.1849,1171.7685,412.4164,0.739666499787998,1702,1265,437,0.743243243243243,108,14.7684999999999,272,247.4164,262.1849,380,10.361519835397,15.0175602693018,0.0126035987483875,0.599918916900492,0.0853754940711463,0.622425629290618,0.16550145125105,0.223266745005875,-1996.43314128002,-50.5960721600002,-0.0218817328868577,-0.036888463875754,375.692599999999,0.0779687505949603
1400000US25017317103,25017317103,11.8340741558865,0.0392810753571693,4989,421.579240951298,84,12,4546,443,0.0887953497694929,0.0168370414912808,0.00240529164161155,5104,431.296942436445,17,0,4708,396,0.0775862068965517,0.0033307210031348,0,9.71770148514713,NaN,NaN,128108,1442,1,0.277777777777778,-0.722222222222222,1702,1693,9,0.994712103407756,1758,1704,54,0.969283276450512,130,119,8,-37,82,138,6.92914366767016,11.6612417821766,0.0702894270525694,0,0.0762910798122066,0.148148148148148,0.0481786133960047,0.0784982935153584,NaN,NaN,NaN,NaN,-47,-0.0112091428729412
1400000US25017317201,25017317201,4.00113169329178,0.00684876235996417,2970.6679,742.456916622006,26.0494,35.958,2727.8545,242.8134,0.0817369723488783,0.00876886978850783,0.0121043486550617,2754,688.305262387965,0,37,2526,228,0.0827886710239651,0,0.0134350036310821,-54.1516542340412,NaN,NaN,116800,NaN,1.36074461242675e-16,0.388888888888889,0.388888888888889,975.7786,962.7243,13.0543,0.986621657822789,976,958,18,0.98155737704918,33,37.7243,11,6.0543,43.7786,44,10.9415543790769,10.9968887237002,0.0391849463029031,0.463778218671242,0.034446764091858,0.611111111111111,0.0448653003867885,0.0450819672131148,NaN,NaN,NaN,NaN,-14.8134000000005,0.00105169867508682
1400000US25017317202,25017317202,4.38264808249042,0.00495395031778322,3613.2265,824.439113520336,0.0546,56.0756,3364.7183,248.5082,0.0687773656038447,1.51111478895663e-05,0.0155195363479151,3617,825.300122647461,64,43,3284,333,0.092065247442632,0.0176942217307161,0.0118883052253249,0.861009127124703,NaN,NaN,119075,1525,0.996975839952145,0.492753623188406,-0.504222216763739,1193.0454,1184.0181,9.0273,0.992433397756699,1269,1200,69,0.945626477541371,80,64.0181,13,-46.9727,17.0454,93,3.88929242758502,21.2200473890555,0.0540685146620647,0,0.0666666666666667,0.188405797101449,0.0142873020590834,0.0732860520094563,NaN,NaN,NaN,NaN,84.4917999999998,0.0232878818387873
1400000US25017317203,25017317203,3.44381207874125,0.00237076235735831,4221,1225.67663492917,23,32,3762,459,0.108742004264392,0.00544894574745321,0.00758114190950012,4217,1224.5151313661,11,31,3699,518,0.122836139435618,0.00260848944747451,0.00735119753379179,-1.16150356306957,93678.5,1041.4845,86729,981,0.579439252336449,0.304878048780488,-0.274561203555961,1612,1398,214,0.867245657568238,1599,1353,246,0.846153846153846,103,148,63,31,179,166,51.9772844473634,48.2023978673873,0.105865522174535,0.144859813084112,0.0761271249076127,0.25609756097561,0.111042183622829,0.103814884302689,-6949.5,-60.4845,-0.0741845781049013,-0.0580752762043026,59,0.0140941351712254
1400000US25017317301,25017317301,3.11458885363869,0.0302565615430094,2599.3215,834.563283357058,26.1153,23.0033,2101.5898,497.7317,0.191485239513465,0.0100469680260791,0.00884973251673562,2823,906.379664430496,10,150,2224,599,0.212185618136734,0.00354233085370174,0.053134962805526,71.8163810734386,76747.8359115,1216.5762291,77120,1198,0.614819464659773,0.552808988764045,-0.0620104758957283,1113.8703,896.4198,217.4505,0.804779335619237,1203,758,445,0.630091438071488,99,237.4198,306,78.4505,315.8703,405,101.41637141961,130.033214344439,0.264853364461606,0.360774061223129,0.130606860158311,0.687640449438202,0.283579066611256,0.336658354114713,372.164088499994,-18.5762291000001,0.00484918022873175,-0.015269268505881,101.2683,0.0207003786232687
1400000US25017317302,25017317302,10.894924249522,0.0876858732453747,5489.088,503.820666788097,54.24,48.138,4441.578,1047.51,0.190834980237154,0.00988142292490119,0.0087697628458498,5465,501.609728974458,50,59,4858,607,0.111070448307411,0.00914913083257091,0.0107959743824337,-2.21093781363885,76788.8175,1216.7184,69440,910,0.614814814814815,0.576923076923077,-0.0378917378917379,2352.66,1895.01,457.65,0.805475504322766,2567,2021,546,0.787300350603818,215,89.0099999999998,141,52.65,141.66,356,13.0023850332153,32.6757664254176,0.0469707283866575,0.115044247787611,0.106382978723404,0.258241758241758,0.0602126954171022,0.13868328788469,-7348.8175,-306.7184,-0.0957016625500191,-0.252086596208293,-440.51,-0.0797645319297434
1400000US25017318100,25017318100,24.3024176968312,0.0822000767104828,6824,280.795107924171,14,0,5704,1120,0.164126611957796,0.00205158264947245,0,6745,277.544402542282,0,103,5249,1496,0.221793921423277,0,0.0152705707931801,-3.25070538188885,116363.0243,1790.9125,115082,NaN,0.419847328244275,0.538461538461538,0.118614210217264,2164,2033,131,0.939463955637708,2285,2259,26,0.988621444201313,193,-33,14,119,86,207,3.53874256762584,8.5176710639366,0,0.908396946564885,0.085436033643205,0.538461538461538,0.0397412199630314,0.0905908096280088,-1281.0243,NaN,-0.0110088604838711,NaN,376,0.0576673094654805
1400000US25017318200,25017318200,32.5115212850648,0.0527971657269616,3787.928,116.510327732345,45.008,19,3312.3808,475.5472,0.125542829747556,0.0118819576296065,0.00501593483297465,4013,123.433165886442,27,120,3213,800,0.199352105656616,0.00672813356591079,0.0299028158484924,6.92283815409752,110114.22001572,1205.39498376,107000,1400,0.375594551631705,0.495762711864407,0.120168160232702,1365.8112,1109.1472,256.664,0.812079444069576,1412,1176,236,0.8328611898017,189,122.1472,121,141.664,263.8112,310,8.11439113189669,9.53508134183831,0.11012713190819,0.551943396814512,0.160714285714286,0.51271186440678,0.19315349002849,0.219546742209632,-3114.22001572,194.60501624,-0.0282817243338364,0.161445019152947,324.4528,0.0738092759090601
1400000US25017318300,25017318300,27.6067933072093,0.0138107085220482,7422.1056,268.850696182152,64.896,20.9664,6597.4272,824.678400000001,0.111111111111111,0.00874361043852569,0.00282485875706215,8000,289.783746738555,18,164,6590,1410,0.17625,0.00225,0.0205,20.9330505564037,147194.2718,1917.654,148770,1814,0,0.324324324324324,0.324324324324324,2386.176,2335.2576,50.9184,0.978661087866109,2642,2531,111,0.957986373959122,323,127.2576,42,-18.0816,109.176,365,3.95467879174108,13.2213834449466,0.0544940309797088,0,0.127617542473331,0.378378378378378,0.0457535403926619,0.138152914458743,1575.72819999998,-103.654,0.0107050918539887,-0.0540525037363363,585.321599999999,0.0651388888888888
1400000US25017318400,25017318400,42.4354250532202,0.00778153385456986,3991.122,94.0516560160422,8.1237,56.4896,3458.8373,532.2847,0.133367183463698,0.00203544266499496,0.0141538143910409,4096,96.5231288448984,83,104,3221,875,0.213623046875,0.020263671875,0.025390625,2.47147282885625,163480.53890018,1116.71682167,149353,1103,0.299834187108634,0.555133079847909,0.255298892739275,1178.8334,1072.2675,106.5659,0.909600542366716,1399,1136,263,0.812008577555397,153,89.2674999999999,132,-24.4341,64.8333999999999,285,1.52781314005196,6.71608684589747,0.0832511476846962,0,0.134683098591549,0.501901140684411,0.0549979327019407,0.203716940671909,-14127.5389001801,-13.7168216700002,-0.0864172518345209,-0.0122831692008429,342.7153,0.0802558634113023
1400000US25017320102,25017320102,19.3467857573518,0.118534781585181,4543.951,234.86852322605,0,39.772,4368.9542,174.9968,0.0385120350109409,0,0.0087527352297593,5369,277.51379827834,29,104,4612,757,0.140994598621717,0.00540137828273421,0.0193704600484262,42.6452750522903,135140.6041,1072.3433,129596,1589,0.82051282051282,0.32,-0.50051282051282,1560.0567,1521.279,38.7777,0.975143403441683,1753,1578,175,0.900171135196805,289,232.279,64,-72.2223,160.0567,353,8.27303832313222,18.2459249007737,0.152686653795918,0,0.183143219264892,0.365714285714286,0.10259671972179,0.201369081574444,-5544.6041,516.6567,-0.0410284099063014,0.481801583504089,582.0032,0.102482563610776
1400000US25017320103,25017320103,13.1864967396447,0.0234043030180055,2759.9724,209.302929693392,0,7.9212,2586.2718,173.7006,0.0629356293562934,0,0.002870028700287,2773,210.290879734803,14,37,2422,351,0.126577713667508,0.00504868373602596,0.0133429498737829,0.987950041411182,149003.92,1056.9139,114667,929,0.428030303030303,0.734883720930233,0.30685341789993,897.3588,822.6732,74.6856,0.916771752837327,1060,845,215,0.797169811320755,115,92.6732,88,-52.3144,40.3587999999999,203,3.06061577967578,15.3945360930995,0.112648862269975,0,0.136094674556213,0.409302325581395,0.044975098032136,0.191509433962264,-34336.92,-127.9139,-0.230443064853596,-0.121025847043927,177.2994,0.0636420843112147
1400000US25017320104,25017320104,29.9847631485207,0.0165902027431432,7000.5311,233.469614728152,0.0505,20.1553,6559.3257,441.2054,0.0630245610936576,7.21373839764815e-06,0.00287911012923005,7462,248.859727957136,71,83,7160,302,0.0404717233985527,0.00951487536853391,0.0111230233181453,15.390113228984,148975.1133102,1057.0990528,131643,1506,0.428425933837343,0.302941176470588,-0.125484757366755,2276.4797,2086.8803,189.5994,0.916713775220574,2406,2066,340,0.858686616791355,225,245.8803,158,7.59939999999997,253.4797,383,8.45361688349723,12.7731540883922,0.11782194695115,0.0400813504684085,0.10890609874153,0.464705882352941,0.111347226158002,0.159185369908562,-17332.1133102,448.9009472,-0.116342340174031,0.424653627312379,-139.2054,-0.0225528376951049
1400000US25017321100,25017321100,23.520271222164,0.0311796528025261,7260.3742,308.68581962432,0.057,261.2048,6238.6398,1021.7344,0.140727512364308,7.85083501618966e-06,0.0359767682497687,7043,299.44382585874,187,229,5285,1758,0.249609541388613,0.0265511855743291,0.0325145534573335,-9.24199376558045,84398.93283882,1100.13242087,79630,1212,0.540765075018246,0.479047619047619,-0.0617174559706265,2886.1504,1977.8447,908.3057,0.685288161005054,2870,1820,1050,0.634146341463415,205,362.8447,667,525.3057,888.1504,872,37.7610611549014,37.0744024064775,0.183454595803199,0.578335795977059,0.112637362637363,0.635238095238095,0.307728384494446,0.30383275261324,-4768.93283882001,111.86757913,-0.0565046580378857,0.101685558036308,736.2656,0.108882029024305
1400000US25017321200,25017321200,1.77463974821953,0.173078466162459,6147,3463.80160039084,50,369,4989,1158,0.18838457784285,0.00813404912965674,0.0600292825768668,6566,3699.90585784387,59,379,5084,1482,0.225708193725251,0.00898568382576911,0.057721596101127,236.104257453028,67763.7206,1147.2861,64122,1185,0.5,0.453508771929825,-0.0464912280701754,2728,1700,1028,0.62316715542522,2716,1576,1140,0.580265095729013,158,282,472,360,642,630,361.763563925641,355.00162815133,0.165882352941176,0.350194552529183,0.100253807106599,0.414035087719298,0.23533724340176,0.231958762886598,-3641.7206,37.7139,-0.0537414499640092,0.0328722713541112,324,0.0373236158824011
