GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",1309,257,1256,252,5,16,0,127,0,127,28,32,167,222,12,19,0,127,25,31,16,27,0,127,15,24,31,33,142,103,0,127,0,127,0,127,31,32,51,58,97,107,352,176,284,133,53,82
1400000US25025070400,25025070400,"Census Tract 704, Suffolk County, Massachusetts",658,41,630,44,0,127,0,127,0,127,66,49,64,48,68,41,7,11,67,51,14,17,55,51,61,48,12,18,0,127,0,127,0,127,16,25,34,32,14,22,100,51,9,17,43,36,28,27
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",1814,245,1792,247,41,66,58,62,12,21,260,133,127,96,34,38,15,23,60,71,0,127,16,23,46,75,97,95,0,127,0,127,45,55,16,25,0,127,132,83,166,104,303,136,364,137,22,34
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",656,156,656,156,0,127,0,127,0,127,0,127,7,6,0,127,0,127,0,127,117,170,23,40,0,127,0,127,36,48,0,127,7,11,0,127,8,13,19,31,25,27,195,85,219,72,0,127
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",648,132,643,133,0,127,0,127,0,127,31,30,9,13,38,43,12,27,11,17,0,127,0,127,8,31,7,15,43,57,31,39,0,127,0,127,34,39,77,69,76,55,71,55,195,95,5,13
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",1451,232,1451,232,0,127,35,57,0,127,48,52,47,67,75,63,15,28,16,25,48,73,27,36,11,18,75,86,0,127,0,127,12,20,106,109,146,96,214,125,195,91,209,127,172,100,0,127
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",1008,149,1004,149,0,127,0,127,78,72,99,76,143,73,19,22,15,20,0,127,11,17,69,62,14,25,103,91,15,23,51,48,8,12,25,29,5,8,75,52,45,46,42,37,187,87,4,8
1400000US25025071100,25025071100,"Census Tract 711, Suffolk County, Massachusetts",1378,159,1378,159,15,18,18,29,0,127,149,64,0,127,42,36,16,17,11,17,9,15,0,127,20,27,12,19,26,30,227,86,28,42,63,57,62,52,127,92,48,45,308,112,197,101,0,127
1400000US25025071200,25025071200,"Census Tract 712, Suffolk County, Massachusetts",767,86,740,93,67,58,44,40,65,54,97,55,59,48,39,51,0,127,50,47,27,37,8,14,10,16,0,127,24,29,0,127,35,46,15,18,12,17,32,50,45,54,37,35,74,55,27,39
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",340,104,340,104,0,127,0,127,18,27,14,23,12,22,56,59,0,127,28,35,0,127,1,14,33,47,0,127,0,127,16,22,0,127,44,43,45,51,32,30,23,30,0,127,18,33,0,127
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",531,94,531,94,54,54,63,58,21,27,35,41,59,43,14,17,0,127,28,30,18,27,8,13,0,127,12,17,6,14,19,28,15,23,0,127,26,37,50,36,52,50,43,40,8,16,0,127
1400000US25025080400,25025080400,"Census Tract 804, Suffolk County, Massachusetts",361,63,361,63,0,127,29,44,61,72,26,41,15,19,42,47,9,17,0,127,8,15,0,127,0,127,0,127,15,24,20,29,0,127,7,13,54,36,62,56,0,127,6,12,7,12,0,127
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",1606,98,1606,98,20,33,59,44,41,43,155,73,131,76,92,55,70,45,83,60,38,34,119,65,32,36,0,127,46,44,11,18,60,45,146,90,80,49,188,75,81,71,154,86,0,127,0,127
1400000US25025080600,25025080600,"Census Tract 806, Suffolk County, Massachusetts",820,102,804,99,6,10,60,54,68,53,107,64,100,100,26,33,2,15,45,46,0,127,77,71,15,23,0,127,96,92,0,127,0,127,33,34,29,35,4,7,28,36,50,57,58,54,16,19
1400000US25025080800,25025080800,"Census Tract 808, Suffolk County, Massachusetts",596,60,596,60,0,127,0,127,0,127,44,39,13,23,103,60,50,47,23,25,0,127,0,127,0,127,0,127,0,127,30,27,17,23,25,34,52,41,69,54,106,50,49,37,15,13,0,127
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",1048,130,1048,130,0,127,0,127,8,15,0,127,18,21,9,14,0,127,8,12,0,127,0,127,26,33,67,38,38,31,89,76,30,25,121,85,40,30,23,22,90,74,319,110,162,80,0,127
1400000US25025081000,25025081000,"Census Tract 810, Suffolk County, Massachusetts",1803,144,1792,145,0,127,42,38,117,85,258,99,57,67,39,39,60,61,65,60,51,53,31,34,37,48,71,48,38,47,51,57,14,22,114,91,79,60,170,88,120,70,179,89,199,85,11,17
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",1131,103,1115,103,0,127,16,25,13,20,80,57,37,42,0,127,8,13,16,24,0,127,12,18,0,127,23,38,18,25,13,21,13,15,25,36,58,41,246,91,272,99,233,90,32,26,16,24
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",840,98,822,105,73,74,51,39,102,82,127,53,66,49,36,31,21,24,50,54,30,32,14,17,7,13,0,127,41,49,38,41,8,13,6,15,38,39,3,7,21,25,49,43,41,46,18,31
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",1482,145,1469,149,27,30,44,32,121,73,228,107,156,83,85,48,76,59,109,80,129,80,22,26,0,127,73,74,36,29,25,27,0,127,46,37,76,49,127,73,41,33,23,25,25,40,13,21
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",558,123,558,123,0,127,0,127,15,24,14,23,0,127,44,52,0,127,14,23,0,127,0,127,12,19,0,127,0,127,0,127,0,127,18,25,37,35,163,81,47,43,118,75,76,69,0,127
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",368,89,368,89,26,43,19,23,17,25,0,127,0,127,0,127,0,127,0,127,0,127,55,67,0,127,37,46,0,127,26,32,0,127,0,127,0,127,43,47,100,62,45,55,0,127,0,127
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",989,151,980,153,0,127,0,127,11,16,137,67,78,60,76,58,41,41,20,23,31,40,20,24,17,28,0,127,32,32,54,60,0,127,83,68,126,149,107,64,117,73,30,36,0,127,9,16
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",511,125,494,125,0,127,10,17,16,23,19,29,16,21,9,15,0,127,7,13,17,19,0,127,42,41,19,22,12,19,8,13,7,11,17,23,17,15,163,89,34,29,59,47,22,22,17,20
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",673,120,659,120,12,19,0,127,0,127,47,33,22,30,25,32,66,58,13,21,0,127,0,127,10,16,36,34,20,20,0,127,52,39,108,69,39,43,78,50,82,52,29,28,20,24,14,20
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",655,126,655,126,33,38,15,17,18,29,40,43,10,16,19,32,27,29,0,127,0,127,38,51,16,23,40,47,12,18,11,17,36,49,52,50,44,39,78,54,63,51,92,64,11,18,0,127
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",1533,115,1533,115,5,11,119,77,90,69,135,74,145,83,87,58,53,39,63,54,57,58,72,48,46,35,58,48,23,30,68,46,46,49,43,29,36,33,105,66,162,95,66,49,54,42,0,127
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",1162,138,1113,137,28,41,41,44,25,30,45,41,26,41,34,35,42,46,24,28,30,33,34,40,0,127,50,44,0,127,37,37,32,41,93,73,84,56,98,49,161,76,183,83,46,46,49,48
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",523,105,523,105,0,127,0,127,0,127,75,66,101,77,35,38,19,28,97,62,27,35,30,35,7,12,0,127,0,127,30,36,0,127,0,127,0,127,38,49,0,127,51,54,13,28,0,127
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",711,104,711,104,0,127,7,11,17,22,36,41,68,53,30,36,64,50,0,127,28,33,9,16,33,45,0,127,0,127,17,28,56,62,32,30,35,42,70,48,100,77,109,75,0,127,0,127
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",723,103,723,103,10,16,0,127,0,127,22,35,28,41,27,30,87,69,16,23,30,33,67,58,32,41,0,127,44,39,9,14,8,14,10,16,40,40,66,58,61,48,166,87,0,127,0,127
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",274,100,274,100,0,127,0,127,0,127,0,127,0,127,0,127,0,127,21,31,0,127,0,127,0,127,0,127,8,14,0,127,0,127,0,127,19,30,72,60,79,57,75,61,0,127,0,127
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",1409,196,1371,200,0,127,0,127,17,15,57,41,77,68,116,176,0,127,15,17,8,12,12,19,11,17,8,12,0,127,9,13,0,127,27,28,64,61,369,166,344,152,168,91,69,67,38,40
1400000US25025090900,25025090900,"Census Tract 909, Suffolk County, Massachusetts",1332,89,1317,92,18,28,0,127,65,63,28,24,21,24,31,38,52,49,96,75,16,23,13,20,0,127,53,56,42,50,20,22,22,34,61,64,19,28,133,64,214,78,376,96,37,59,15,24
1400000US25025091000,25025091000,"Census Tract 910, Suffolk County, Massachusetts",680,117,640,122,0,127,0,127,46,51,17,26,33,31,31,49,44,53,9,16,16,23,8,14,0,127,10,15,0,127,10,17,0,127,39,37,7,12,200,94,74,43,88,72,8,18,40,34
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",791,163,744,156,0,127,0,127,0,127,0,127,0,127,0,127,20,33,0,127,0,127,25,19,18,33,48,52,0,127,26,35,36,56,55,65,23,27,113,62,233,102,147,63,0,127,47,57
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",673,118,623,116,0,127,22,26,0,127,19,19,16,27,22,35,57,42,38,32,0,127,0,127,62,69,0,127,6,15,18,22,30,34,42,41,32,47,89,57,67,41,86,65,17,27,50,43
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",407,85,407,85,14,24,0,127,25,30,9,14,0,127,5,9,0,127,0,127,0,127,0,127,0,127,0,127,18,28,3,8,0,127,9,16,35,33,115,57,40,38,105,68,29,23,0,127
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",535,95,535,95,0,127,0,127,0,127,11,19,31,28,0,127,15,35,23,37,24,32,10,16,10,16,10,16,10,17,54,54,10,15,45,56,85,58,70,52,67,66,60,55,0,127,0,127
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",969,125,943,124,23,35,8,12,7,12,88,63,19,30,28,32,0,127,28,36,32,47,50,62,2,8,23,35,48,48,7,10,40,40,56,49,25,33,110,69,222,82,112,74,15,24,26,29
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",785,106,776,103,0,127,24,30,0,127,9,14,0,127,16,27,65,59,0,127,0,127,32,38,14,22,0,127,0,127,53,48,40,34,34,41,30,36,175,78,111,77,148,71,25,34,9,14
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",594,116,585,117,0,127,10,17,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,21,27,0,127,0,127,0,127,0,127,8,12,187,95,202,95,157,69,0,127,9,14
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",472,134,464,134,0,127,0,127,0,127,0,127,0,127,0,127,45,51,0,127,0,127,0,127,0,127,0,127,11,20,12,20,0,127,76,73,23,26,96,63,134,92,57,48,10,18,8,12
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",686,107,671,105,0,127,0,127,17,27,8,12,0,127,23,36,24,39,0,127,42,43,52,57,0,127,0,127,18,29,0,127,0,127,52,50,22,25,167,86,91,66,128,62,27,34,15,20
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",862,147,836,152,0,127,0,127,9,15,10,15,11,17,81,64,22,34,54,54,0,127,39,44,0,127,17,28,0,127,28,30,19,30,57,64,19,32,82,66,137,82,222,92,29,25,26,37
1400000US25025092100,25025092100,"Census Tract 921, Suffolk County, Massachusetts",1270,196,1222,198,0,127,0,127,24,39,0,127,0,127,50,61,18,27,0,127,0,127,16,25,105,83,44,45,0,127,65,73,59,52,14,22,16,25,246,107,367,133,155,90,43,63,48,57
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",722,93,690,92,0,127,0,127,0,127,43,45,13,20,27,40,0,127,0,127,0,127,0,127,12,15,29,34,27,42,0,127,19,30,0,127,65,54,71,51,141,83,162,88,81,59,32,38
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",509,83,509,83,23,36,0,127,0,127,0,127,0,127,25,39,16,22,10,17,23,36,16,27,35,45,0,127,25,40,19,30,0,127,0,127,20,31,92,62,79,59,103,73,23,27,0,127
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",1410,172,1410,172,0,127,47,53,57,61,79,71,47,36,105,85,62,70,85,83,25,41,33,36,75,70,21,33,0,127,90,75,35,49,61,54,55,54,165,94,87,45,230,102,51,47,0,127
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",1259,119,1249,121,58,50,85,59,55,43,139,69,71,68,25,27,34,38,15,26,70,49,7,12,39,37,33,37,0,127,26,33,20,32,106,67,10,18,127,74,67,50,140,75,122,69,10,19
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",531,115,531,115,0,127,0,127,0,127,0,127,0,127,0,127,97,127,17,29,13,24,0,127,0,127,0,127,0,127,39,45,0,127,19,28,81,51,115,71,79,49,71,59,0,127,0,127
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",605,131,517,125,0,127,6,14,11,18,31,37,0,127,0,127,0,127,0,127,23,38,0,127,0,127,0,127,0,127,0,127,0,127,14,22,22,24,189,89,95,65,126,78,0,127,88,69
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",869,151,857,149,0,127,0,127,13,21,46,44,12,18,18,31,0,127,0,127,0,127,13,19,0,127,11,18,11,16,0,127,24,30,0,127,33,33,130,72,330,111,216,106,0,127,12,19
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",1148,176,1148,176,0,127,0,127,0,127,74,69,23,30,49,68,0,127,41,49,28,45,0,127,0,127,23,36,0,127,0,127,0,127,68,53,53,36,336,115,185,108,188,81,80,63,0,127
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",1052,173,1004,180,0,127,0,127,0,127,0,127,16,24,0,127,0,127,0,127,0,127,22,25,7,12,0,127,22,37,0,127,29,32,118,83,136,107,265,114,211,101,178,99,0,127,48,45
1400000US25025100602,25025100602,"Census Tract 1006.02, Suffolk County, Massachusetts",312,98,278,97,0,127,0,127,0,127,11,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,9,15,37,56,0,127,95,79,10,15,32,49,65,54,19,20,0,127,34,52
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",904,165,885,164,0,127,0,127,0,127,117,67,15,23,57,55,0,127,29,29,0,127,32,28,10,16,25,28,11,17,0,127,42,51,76,66,0,127,178,123,191,103,76,63,26,41,19,22
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",1115,198,1059,188,0,127,13,21,107,122,28,31,11,19,38,40,13,20,14,23,15,24,0,127,0,127,21,35,15,24,0,127,10,16,66,84,17,29,231,120,96,58,364,149,0,127,56,52
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",853,133,853,133,0,127,0,127,0,127,0,127,0,127,17,29,0,127,0,127,0,127,0,127,28,45,0,127,20,23,11,16,73,73,93,83,107,69,116,76,95,73,262,100,31,50,0,127
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",952,161,952,161,22,38,48,55,24,39,75,70,44,56,32,36,0,127,0,127,0,127,27,42,0,127,15,25,0,127,15,23,0,127,64,59,87,53,234,98,137,73,111,78,17,30,0,127
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",841,166,792,161,13,26,0,127,58,54,116,69,39,41,47,51,22,25,0,127,0,127,0,127,0,127,40,62,35,29,0,127,15,23,0,127,61,50,184,76,106,75,15,18,41,66,49,62
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",423,88,400,92,0,127,0,127,0,127,0,127,19,23,0,127,0,127,0,127,0,127,0,127,0,127,14,22,8,14,0,127,0,127,0,127,62,59,86,56,91,54,84,55,36,40,23,21
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",950,163,924,168,0,127,0,127,17,27,0,127,0,127,8,13,115,138,0,127,24,39,0,127,0,127,11,17,0,127,0,127,0,127,17,20,39,33,214,89,167,87,217,95,95,68,26,31
1400000US25025110100,25025110100,"Census Tract 1101, Suffolk County, Massachusetts",1422,242,1422,242,0,127,54,51,0,127,165,121,58,56,0,127,19,35,54,54,0,127,13,21,16,26,24,31,49,59,0,127,67,69,32,34,74,73,329,140,96,80,257,160,115,118,0,127
1400000US25025110200,25025110200,"Census Tract 1102, Suffolk County, Massachusetts",410,89,410,89,0,127,0,127,22,34,22,23,30,47,0,127,22,27,9,16,0,127,0,127,0,127,50,51,11,17,9,16,0,127,36,43,100,64,31,25,41,40,27,35,0,127,0,127
1400000US25025110300,25025110300,"Census Tract 1103, Suffolk County, Massachusetts",283,96,268,92,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,31,47,54,61,0,127,31,31,38,32,114,86,0,127,15,23
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",674,120,674,120,0,127,32,51,32,50,13,20,0,127,0,127,22,34,0,127,10,14,0,127,12,18,0,127,17,21,16,25,0,127,0,127,39,50,101,62,126,75,208,87,46,40,0,127
1400000US25025110402,25025110402,"Census Tract 1104.02, Suffolk County, Massachusetts",620,139,601,136,0,127,0,127,26,22,75,54,46,54,10,16,12,19,0,127,9,14,0,127,66,76,12,18,0,127,0,127,0,127,22,34,14,22,83,57,59,49,141,83,26,41,19,29
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",440,117,428,118,0,127,0,127,0,127,0,127,0,127,9,14,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,22,24,13,22,135,109,115,76,131,107,3,12,12,21
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",800,133,693,139,0,127,0,127,0,127,7,12,0,127,25,21,0,127,0,127,16,13,9,13,0,127,0,127,0,127,0,127,0,127,40,65,0,127,213,96,263,102,120,90,0,127,107,78
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",216,89,206,87,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,8,13,0,127,0,127,0,127,0,127,0,127,11,13,0,127,42,25,32,29,17,22,96,65,10,16
1400000US25025110602,25025110602,"Census Tract 1106.02, Suffolk County, Massachusetts",809,173,779,184,0,127,0,127,0,127,21,34,0,127,17,29,0,127,0,127,0,127,0,127,0,127,0,127,19,31,0,127,0,127,17,28,0,127,192,110,280,123,233,116,0,127,30,51
1400000US25025120101,25025120101,"Census Tract 1201.01, Suffolk County, Massachusetts",611,112,611,112,41,41,28,44,3,9,0,127,0,127,27,32,0,127,0,127,0,127,0,127,0,127,9,14,11,17,0,127,0,127,0,127,34,26,160,79,112,60,145,66,41,38,0,127
1400000US25025120102,25025120102,"Census Tract 1201.02, Suffolk County, Massachusetts",184,78,174,76,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,33,40,28,33,75,48,38,31,10,17
1400000US25025120200,25025120200,"Census Tract 1202, Suffolk County, Massachusetts",1062,138,1028,139,0,127,0,127,0,127,52,38,0,127,8,12,7,12,0,127,24,37,83,66,20,32,54,52,16,14,30,33,0,127,68,56,8,14,103,66,277,122,239,105,39,30,34,37
1400000US25025120300,25025120300,"Census Tract 1203, Suffolk County, Massachusetts",769,165,755,166,0,127,11,17,13,20,28,31,0,127,0,127,6,13,0,127,3,7,75,79,9,14,0,127,13,21,28,32,56,45,65,64,42,64,78,60,26,20,239,73,63,47,14,22
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",1568,208,1568,208,0,127,37,33,0,127,83,97,15,23,56,62,14,21,64,77,15,23,43,64,0,127,0,127,17,26,15,22,70,56,71,66,35,38,184,91,280,93,410,154,159,83,0,127
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",497,98,466,100,0,127,0,127,0,127,12,20,0,127,11,18,0,127,0,127,0,127,0,127,12,21,10,18,0,127,0,127,25,30,25,40,47,51,84,45,128,79,66,50,46,45,31,48
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",518,108,468,83,0,127,0,127,0,127,0,127,0,127,0,127,0,127,10,16,0,127,0,127,0,127,0,127,0,127,0,127,8,14,12,21,34,33,62,41,20,23,199,81,123,66,50,78
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",446,104,446,104,0,127,0,127,0,127,22,34,0,127,0,127,0,127,0,127,0,127,47,45,0,127,0,127,0,127,0,127,10,16,37,57,16,24,73,43,138,92,96,64,7,10,0,127
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",459,127,459,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,18,30,0,127,159,94,102,104,121,86,59,69,0,127
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",584,122,549,111,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,21,34,19,30,111,63,139,74,245,110,14,24,35,34
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",288,118,275,117,0,127,0,127,0,127,0,127,0,127,0,127,30,47,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,42,52,73,59,53,40,77,77,0,127,13,22
1400000US25025130401,25025130401,"Census Tract 1304.01, Suffolk County, Massachusetts",1842,165,1809,170,9,15,10,18,48,44,60,61,82,80,53,63,40,51,0,127,40,40,65,71,24,28,45,38,0,127,124,103,27,31,65,56,156,83,351,119,374,121,218,115,18,28,33,38
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",550,164,541,163,0,127,0,127,17,27,17,28,16,25,18,28,0,127,0,127,0,127,0,127,16,25,0,127,18,28,0,127,0,127,15,24,83,89,197,115,105,100,39,63,0,127,9,13
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",425,105,425,105,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,15,23,0,127,0,127,12,19,0,127,0,127,23,37,95,63,87,45,71,64,100,52,22,26,0,127
1400000US25025140103,25025140103,"Census Tract 1401.03, Suffolk County, Massachusetts",263,117,263,117,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,12,20,0,127,0,127,0,127,83,76,56,48,112,91,0,127,0,127
1400000US25025140104,25025140104,"Census Tract 1401.04, Suffolk County, Massachusetts",1125,175,1100,170,42,46,0,127,60,54,164,91,9,15,38,32,25,29,11,18,12,20,25,27,5,10,31,39,0,127,55,52,98,92,57,44,79,70,154,95,133,90,90,74,12,15,25,37
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",437,123,437,123,0,127,0,127,0,127,0,127,0,127,15,24,16,27,0,127,0,127,0,127,0,127,0,127,0,127,0,127,15,22,14,23,59,56,245,106,73,70,0,127,0,127,0,127
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",719,166,711,161,0,127,0,127,54,64,36,41,0,127,30,46,0,127,0,127,0,127,11,21,28,26,0,127,21,24,0,127,44,57,24,29,32,32,158,106,69,72,138,98,66,79,8,12
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",1372,194,1357,193,11,18,0,127,0,127,132,81,29,30,19,22,0,127,8,15,41,49,46,58,61,65,40,45,9,14,0,127,18,29,10,18,118,80,102,71,367,168,332,136,14,21,15,24
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",748,191,741,192,0,127,0,127,0,127,0,127,42,64,16,25,27,45,0,127,11,18,15,24,0,127,0,127,0,127,0,127,0,127,44,43,147,98,195,106,109,77,135,85,0,127,7,12
1400000US25025150100,25025150100,"Census Tract 1501, Suffolk County, Massachusetts",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025160100,25025160100,"Census Tract 1601, Suffolk County, Massachusetts",1427,172,1387,169,19,30,0,127,26,30,26,32,0,127,0,127,0,127,0,127,0,127,9,14,62,66,0,127,0,127,13,20,77,52,56,60,119,81,596,142,173,101,211,86,0,127,40,49
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",1015,113,1003,108,0,127,65,59,33,36,29,36,0,127,18,28,0,127,33,43,0,127,0,127,0,127,0,127,20,33,31,37,91,78,32,36,110,71,292,107,194,96,55,49,0,127,12,19
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",744,128,734,129,22,25,0,127,12,19,48,54,60,54,133,92,13,19,0,127,14,23,0,127,0,127,0,127,29,46,45,56,0,127,156,93,11,17,94,55,59,60,28,28,10,18,10,17
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",681,110,663,106,0,127,0,127,16,26,59,50,48,37,5,7,91,104,37,55,0,127,0,127,12,20,39,43,0,127,0,127,9,15,4,15,70,71,80,75,50,53,143,107,0,127,18,29
1400000US25025160500,25025160500,"Census Tract 1605, Suffolk County, Massachusetts",2287,239,2234,238,0,127,0,127,95,86,167,113,62,70,106,96,31,34,15,25,32,37,112,73,0,127,86,92,91,79,153,124,59,67,186,116,225,98,347,145,115,89,276,133,76,87,53,50
1400000US25025160600,25025160600,"Census Tract 1606, Suffolk County, Massachusetts",1755,282,1677,289,0,127,0,127,87,71,111,112,13,21,0,127,0,127,11,25,12,21,51,62,0,127,70,73,24,28,36,59,44,43,142,96,105,74,424,166,268,155,235,115,44,72,78,71
1400000US25025170100,25025170100,"Census Tract 1701, Suffolk County, Massachusetts",1188,243,1058,220,0,127,0,127,11,18,0,127,11,19,0,127,0,127,0,127,0,127,163,179,12,21,0,127,0,127,0,127,28,40,78,50,57,75,256,141,123,94,174,89,145,102,130,126
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",723,172,690,181,0,127,8,13,0,127,77,63,37,46,11,17,61,58,21,24,21,20,47,32,0,127,45,30,24,27,14,23,11,18,18,21,152,177,60,46,41,36,42,55,0,127,33,46
