GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",1688,238
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",1410,78
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",1434,256
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",1399,351
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",1778,243
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",1786,73
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",1302,331
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",1110,327
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",1579,254
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts",1574,1395
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",985,291
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",1364,116
